Batch ID,Job Order Number,Printing Date/Time,Printer Operator ID,Ink Type,Paper Type,No. of Sheets Used,No. of Cards Printed,No. of Half Cards,No. of Quarter Cards,Accepted Cards,Rejected Cards,Color Matching Data,Quality Control Result (Printing),Printing QC - Alignment,Printing QC - Color Accuracy,Printing QC - Material Integrity,Lamination Date/Time,Lamination Operator ID,Chip Type,Embedding Errors,Chip Serial Numbers,Quality Control Result (Embedding),Embedding QC - Chip Functionality,Embedding QC - Alignment,Network Data,Encryption Key,Laser Engraving Serial,ICCID,Personalization Operator ID,Quality Control Result (Personalization),Personalization QC - Data Accuracy,Personalization QC - Laser Engraving,Audit Trail Logs,PO_number,Printing_Year,Printing_Month,Processing Time (Days),Quality Control Result (Printing)_Binary,Quality Control Result (Embedding)_Binary,Quality Control Result (Personalization)_Binary,Total QC Passes
Batch_1258,JO_01258,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,36.0,780.0,26.0,754.0,431.0,268.0,Match_Good,Pass,Pass,Pass,Fail,2022-01-02 11:41:00,Operator_83,Type2,3.0,Chip_910153,Pass,Pass,Pass,GPRS,Key_1612,Serial_8318,ICCID_955300,Operator_137,Pass,Pass,Pass,Log_88864,PO-0050,2022,1,1,1.0,1,1.0,3.0
Batch_1259,JO_01259,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,15.0,780.0,18.0,762.0,335.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,0.0,Chip_912187,Pass,Pass,Pass,UMTS,Key_8689,Serial_3239,ICCID_294553,Operator_145,Pass,Pass,Pass,Log_11808,PO-0051,2022,1,1,1.0,1,1.0,3.0
Batch_1260,JO_01260,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,19.0,780.0,45.0,735.0,723.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,3.0,Chip_857305,Pass,Pass,Pass,UMTS,Key_4805,Serial_4712,ICCID_994238,Operator_145,Pass,Pass,Pass,Log_48661,PO-0052,2022,1,1,1.0,1,1.0,3.0
Batch_1261,JO_01261,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,11.0,780.0,18.0,762.0,749.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,3.0,Chip_150206,Pass,Pass,Pass,GSM,Key_5497,Serial_9798,ICCID_984474,Operator_135,Pass,Pass,Pass,Log_61378,PO-0053,2022,1,1,1.0,1,1.0,3.0
Batch_1262,JO_01262,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,33.0,780.0,25.0,755.0,491.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,4.0,Chip_614905,Pass,Pass,Pass,GSM,Key_1280,Serial_3418,ICCID_965369,Operator_140,Pass,Pass,Pass,Log_79547,PO-0054,2022,1,1,1.0,1,1.0,3.0
Batch_1263,JO_01263,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,47.0,780.0,45.0,735.0,553.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,3.0,Chip_285955,Pass,Pass,Pass,GPRS,Key_6734,Serial_3957,ICCID_732064,Operator_138,Pass,Pass,Pass,Log_80018,PO-0055,2022,1,1,1.0,1,1.0,3.0
Batch_1264,JO_01264,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,42.0,738.0,344.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,0.0,Chip_342303,Pass,Pass,Pass,GPRS,Key_1161,Serial_2851,ICCID_922998,Operator_101,Pass,Pass,Pass,Log_41755,PO-0056,2022,1,1,1.0,1,1.0,3.0
Batch_1265,JO_01265,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,40.0,740.0,507.0,268.0,Match_Fair,Pass,Fail,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,4.0,Chip_718298,Pass,Pass,Pass,GPRS,Key_1043,Serial_1938,ICCID_858156,Operator_103,Pass,Pass,Pass,Log_24335,PO-0057,2022,1,1,1.0,1,1.0,3.0
Batch_1266,JO_01266,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,48.0,780.0,15.0,765.0,455.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,0.0,Chip_139278,Pass,Pass,Pass,GPRS,Key_7389,Serial_7148,ICCID_431204,Operator_110,Pass,Pass,Pass,Log_25923,PO-0058,2022,1,1,1.0,1,1.0,3.0
Batch_1267,JO_01267,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,11.0,780.0,19.0,761.0,349.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,1.0,Chip_913283,Pass,Pass,Pass,GPRS,Key_6598,Serial_3506,ICCID_454899,Operator_130,Pass,Pass,Pass,Log_66562,PO-0059,2022,1,1,1.0,1,1.0,3.0
Batch_1268,JO_01268,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,35.0,780.0,25.0,755.0,564.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,3.0,Chip_726803,Pass,Pass,Pass,GSM,Key_2625,Serial_5584,ICCID_381691,Operator_128,Pass,Pass,Pass,Log_91796,PO-0060,2022,1,1,1.0,1,1.0,3.0
Batch_1269,JO_01269,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,35.0,780.0,13.0,767.0,331.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,0.0,Chip_931946,Pass,Pass,Pass,GSM,Key_8019,Serial_2056,ICCID_470054,Operator_116,Pass,Pass,Pass,Log_97109,PO-0021,2022,1,1,1.0,1,1.0,3.0
Batch_1270,JO_01270,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,29.0,780.0,31.0,749.0,523.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,0.0,Chip_218283,Pass,Pass,Pass,UMTS,Key_8363,Serial_3885,ICCID_843803,Operator_104,Pass,Pass,Pass,Log_67149,PO-0022,2022,1,1,1.0,1,1.0,3.0
Batch_1271,JO_01271,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,22.0,758.0,468.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,4.0,Chip_695244,Pass,Pass,Pass,UMTS,Key_2939,Serial_2801,ICCID_578265,Operator_148,Pass,Pass,Pass,Log_72771,PO-0023,2022,1,1,1.0,1,1.0,3.0
Batch_1272,JO_01272,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,29.0,780.0,25.0,755.0,497.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,1.0,Chip_255969,Pass,Pass,Pass,UMTS,Key_6447,Serial_6368,ICCID_169068,Operator_145,Pass,Pass,Pass,Log_32847,PO-0024,2022,1,1,1.0,1,1.0,3.0
Batch_1273,JO_01273,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,20.0,780.0,38.0,742.0,312.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,4.0,Chip_283143,Pass,Pass,Pass,GSM,Key_3545,Serial_3003,ICCID_841869,Operator_104,Pass,Pass,Pass,Log_78975,PO-0025,2022,1,1,1.0,1,1.0,3.0
Batch_1274,JO_01274,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,19.0,780.0,15.0,765.0,331.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,4.0,Chip_637795,Pass,Pass,Pass,UMTS,Key_8322,Serial_6192,ICCID_480945,Operator_123,Pass,Pass,Pass,Log_17457,PO-0026,2022,1,1,1.0,1,1.0,3.0
Batch_1275,JO_01275,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,32.0,780.0,35.0,745.0,636.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,0.0,Chip_302143,Pass,Pass,Pass,UMTS,Key_2825,Serial_8907,ICCID_130893,Operator_140,Pass,Pass,Pass,Log_72261,PO-0027,2022,1,1,1.0,1,1.0,3.0
Batch_1276,JO_01276,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,46.0,780.0,20.0,760.0,704.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,1.0,Chip_561224,Pass,Pass,Pass,GPRS,Key_1822,Serial_7125,ICCID_635404,Operator_123,Pass,Pass,Pass,Log_86807,PO-0028,2022,1,1,1.0,1,1.0,3.0
Batch_1277,JO_01277,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,28.0,780.0,33.0,747.0,561.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,2.0,Chip_439809,Pass,Pass,Pass,GPRS,Key_8331,Serial_8301,ICCID_329895,Operator_115,Pass,Pass,Pass,Log_50580,PO-0029,2022,1,1,1.0,1,1.0,3.0
Batch_1278,JO_01278,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,27.0,780.0,38.0,742.0,576.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,3.0,Chip_153430,Pass,Pass,Pass,UMTS,Key_1468,Serial_3432,ICCID_782204,Operator_113,Pass,Pass,Pass,Log_83416,PO-0030,2022,1,1,1.0,1,1.0,3.0
Batch_1279,JO_01279,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,36.0,780.0,12.0,768.0,607.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,3.0,Chip_660964,Pass,Pass,Pass,GPRS,Key_3262,Serial_7410,ICCID_483827,Operator_101,Pass,Pass,Pass,Log_31780,PO-0031,2022,1,1,1.0,1,1.0,3.0
Batch_1280,JO_01280,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,15.0,780.0,19.0,761.0,275.0,268.0,Match_Fair,Pass,Pass,Pass,Fail,2022-01-02 11:41:00,Operator_83,Type1,3.0,Chip_268452,Pass,Pass,Pass,UMTS,Key_3666,Serial_4434,ICCID_869553,Operator_137,Pass,Pass,Pass,Log_71290,PO-0032,2022,1,1,1.0,1,1.0,3.0
Batch_1281,JO_01281,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,19.0,780.0,10.0,770.0,525.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,2.0,Chip_774806,Pass,Pass,Pass,GPRS,Key_7212,Serial_2848,ICCID_858573,Operator_124,Pass,Pass,Pass,Log_83558,PO-0033,2022,1,1,1.0,1,1.0,3.0
Batch_1282,JO_01282,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,11.0,780.0,35.0,745.0,493.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,3.0,Chip_244702,Pass,Pass,Pass,GSM,Key_6223,Serial_7395,ICCID_991772,Operator_144,Pass,Pass,Pass,Log_39270,PO-0034,2022,1,1,1.0,1,1.0,3.0
Batch_1283,JO_01283,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,33.0,780.0,21.0,759.0,553.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,2.0,Chip_932771,Pass,Pass,Pass,GSM,Key_9512,Serial_4750,ICCID_199969,Operator_101,Pass,Pass,Pass,Log_70663,PO-0035,2022,1,1,1.0,1,1.0,3.0
Batch_1284,JO_01284,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,47.0,780.0,23.0,757.0,510.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,3.0,Chip_401426,Pass,Pass,Pass,GSM,Key_8764,Serial_9756,ICCID_896650,Operator_145,Pass,Pass,Pass,Log_97387,PO-0036,2022,1,1,1.0,1,1.0,3.0
Batch_1285,JO_01285,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,34.0,746.0,461.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,3.0,Chip_245704,Pass,Pass,Pass,UMTS,Key_1939,Serial_5186,ICCID_578638,Operator_145,Pass,Pass,Pass,Log_94550,PO-0037,2022,1,1,1.0,1,1.0,3.0
Batch_1286,JO_01286,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,17.0,763.0,315.0,268.0,Match_Poor,Pass,Fail,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,2.0,Chip_275755,Pass,Pass,Pass,UMTS,Key_3346,Serial_9964,ICCID_341200,Operator_113,Pass,Pass,Pass,Log_46321,PO-0038,2022,1,1,1.0,1,1.0,3.0
Batch_1287,JO_01287,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,48.0,780.0,13.0,767.0,326.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,1.0,Chip_483970,Pass,Pass,Pass,UMTS,Key_4145,Serial_9549,ICCID_206937,Operator_138,Pass,Pass,Pass,Log_10727,PO-0039,2022,1,1,1.0,1,1.0,3.0
Batch_1288,JO_01288,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,11.0,780.0,37.0,743.0,466.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,2.0,Chip_943684,Pass,Pass,Pass,GPRS,Key_7420,Serial_7407,ICCID_612343,Operator_117,Pass,Pass,Pass,Log_44486,PO-0040,2022,1,1,1.0,1,1.0,3.0
Batch_1289,JO_01289,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,35.0,780.0,16.0,764.0,288.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,2.0,Chip_943105,Pass,Pass,Pass,UMTS,Key_9332,Serial_4528,ICCID_578954,Operator_130,Pass,Pass,Pass,Log_98474,PO-0041,2022,1,1,1.0,1,1.0,3.0
Batch_1290,JO_01290,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,35.0,780.0,19.0,761.0,327.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,4.0,Chip_541398,Pass,Pass,Pass,UMTS,Key_8275,Serial_2050,ICCID_610727,Operator_120,Pass,Pass,Pass,Log_94662,PO-0042,2022,1,1,1.0,1,1.0,3.0
Batch_1291,JO_01291,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,29.0,780.0,45.0,735.0,370.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,0.0,Chip_751564,Pass,Pass,Pass,GSM,Key_2051,Serial_9501,ICCID_826293,Operator_142,Pass,Pass,Pass,Log_27940,PO-0043,2022,1,1,1.0,1,1.0,3.0
Batch_1292,JO_01292,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,11.0,769.0,521.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,0.0,Chip_168251,Pass,Pass,Pass,UMTS,Key_5253,Serial_1892,ICCID_444673,Operator_105,Pass,Pass,Pass,Log_85169,PO-0044,2022,1,1,1.0,1,1.0,3.0
Batch_1293,JO_01293,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,29.0,780.0,35.0,745.0,711.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,1.0,Chip_418778,Pass,Pass,Pass,GPRS,Key_6225,Serial_9759,ICCID_630911,Operator_141,Pass,Pass,Pass,Log_27099,PO-0045,2022,1,1,1.0,1,1.0,3.0
Batch_1294,JO_01294,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,20.0,780.0,15.0,765.0,412.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,1.0,Chip_466267,Pass,Pass,Pass,GSM,Key_2369,Serial_1627,ICCID_286776,Operator_105,Pass,Pass,Pass,Log_96789,PO-0046,2022,1,1,1.0,1,1.0,3.0
Batch_1295,JO_01295,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,19.0,780.0,14.0,766.0,638.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,1.0,Chip_585631,Pass,Pass,Pass,GSM,Key_6293,Serial_2363,ICCID_412006,Operator_146,Pass,Pass,Pass,Log_46224,PO-0047,2022,1,1,1.0,1,1.0,3.0
Batch_1296,JO_01296,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,32.0,780.0,25.0,755.0,304.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,0.0,Chip_170836,Pass,Pass,Pass,GPRS,Key_7680,Serial_3330,ICCID_749805,Operator_137,Pass,Pass,Pass,Log_84281,PO-0048,2022,1,1,1.0,1,1.0,3.0
Batch_1297,JO_01297,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,46.0,780.0,27.0,753.0,730.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,1.0,Chip_151879,Pass,Pass,Pass,UMTS,Key_7803,Serial_7161,ICCID_546620,Operator_116,Pass,Pass,Pass,Log_56165,PO-0049,2022,1,1,1.0,1,1.0,3.0
Batch_1298,JO_01298,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,28.0,780.0,27.0,753.0,641.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,1.0,Chip_701720,Pass,Pass,Pass,GSM,Key_7832,Serial_5067,ICCID_929412,Operator_121,Pass,Pass,Pass,Log_26037,PO-0050,2022,1,1,1.0,1,1.0,3.0
Batch_1299,JO_01299,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,27.0,780.0,10.0,770.0,624.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,2.0,Chip_103379,Pass,Pass,Pass,GSM,Key_6073,Serial_8566,ICCID_559748,Operator_134,Pass,Pass,Pass,Log_71979,PO-0051,2022,1,1,1.0,1,1.0,3.0
Batch_1300,JO_01300,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,36.0,780.0,28.0,752.0,502.0,268.0,Match_Fair,Pass,Pass,Pass,Fail,2022-01-02 11:41:00,Operator_83,Type3,2.0,Chip_317610,Pass,Pass,Pass,UMTS,Key_5966,Serial_2442,ICCID_273024,Operator_146,Pass,Pass,Pass,Log_99551,PO-0052,2022,1,1,1.0,1,1.0,3.0
Batch_1301,JO_01301,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,15.0,780.0,17.0,763.0,614.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,0.0,Chip_309899,Pass,Pass,Pass,GPRS,Key_5257,Serial_7323,ICCID_743455,Operator_106,Pass,Pass,Pass,Log_24409,PO-0053,2022,1,1,1.0,1,1.0,3.0
Batch_1302,JO_01302,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,19.0,780.0,12.0,768.0,454.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,2.0,Chip_787455,Pass,Pass,Pass,UMTS,Key_2417,Serial_4111,ICCID_886384,Operator_142,Pass,Pass,Pass,Log_51564,PO-0054,2022,1,1,1.0,1,1.0,3.0
Batch_1303,JO_01303,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,11.0,780.0,34.0,746.0,515.0,268.0,Match_Fair,Pass,Pass,Pass,Fail,2022-01-02 11:41:00,Operator_83,Type2,1.0,Chip_764241,Pass,Pass,Pass,GPRS,Key_9480,Serial_5086,ICCID_173426,Operator_106,Pass,Pass,Pass,Log_51325,PO-0055,2022,1,1,1.0,1,1.0,3.0
Batch_1304,JO_01304,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,33.0,780.0,14.0,766.0,295.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,2.0,Chip_607743,Pass,Pass,Pass,UMTS,Key_4698,Serial_6209,ICCID_815271,Operator_110,Pass,Pass,Pass,Log_91485,PO-0056,2022,1,1,1.0,1,1.0,3.0
Batch_1305,JO_01305,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,47.0,780.0,49.0,731.0,519.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,4.0,Chip_462618,Pass,Pass,Pass,GSM,Key_6046,Serial_1622,ICCID_850539,Operator_131,Pass,Pass,Pass,Log_32957,PO-0057,2022,1,1,1.0,1,1.0,3.0
Batch_1306,JO_01306,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,28.0,752.0,401.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,2.0,Chip_407678,Pass,Pass,Pass,UMTS,Key_4986,Serial_7039,ICCID_933822,Operator_106,Pass,Pass,Pass,Log_52636,PO-0058,2022,1,1,1.0,1,1.0,3.0
Batch_1307,JO_01307,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,27.0,753.0,313.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,0.0,Chip_439964,Pass,Pass,Pass,UMTS,Key_3736,Serial_6719,ICCID_185739,Operator_103,Pass,Pass,Pass,Log_34129,PO-0059,2022,1,1,1.0,1,1.0,3.0
Batch_1308,JO_01308,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,48.0,780.0,40.0,740.0,588.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,1.0,Chip_276687,Pass,Pass,Pass,GSM,Key_7082,Serial_8122,ICCID_272487,Operator_144,Pass,Pass,Pass,Log_33955,PO-0060,2022,1,1,1.0,1,1.0,3.0
Batch_1309,JO_01309,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,11.0,780.0,42.0,738.0,509.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,1.0,Chip_145523,Pass,Pass,Pass,GSM,Key_9221,Serial_3564,ICCID_175910,Operator_125,Pass,Pass,Pass,Log_96518,PO-0021,2022,1,1,1.0,1,1.0,3.0
Batch_1310,JO_01310,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,35.0,780.0,27.0,753.0,330.0,268.0,Match_Poor,Pass,Pass,Pass,Fail,2022-01-02 11:41:00,Operator_83,Type2,0.0,Chip_237397,Pass,Pass,Pass,GPRS,Key_1210,Serial_1387,ICCID_183140,Operator_120,Pass,Pass,Pass,Log_32081,PO-0022,2022,1,1,1.0,1,1.0,3.0
Batch_1311,JO_01311,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,35.0,780.0,13.0,767.0,475.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,2.0,Chip_945971,Pass,Pass,Pass,GPRS,Key_2515,Serial_1476,ICCID_130219,Operator_135,Pass,Pass,Pass,Log_97057,PO-0023,2022,1,1,1.0,1,1.0,3.0
Batch_1312,JO_01312,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,29.0,780.0,34.0,746.0,568.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,1.0,Chip_681753,Pass,Pass,Pass,UMTS,Key_4021,Serial_9328,ICCID_323268,Operator_101,Pass,Pass,Pass,Log_96852,PO-0024,2022,1,1,1.0,1,1.0,3.0
Batch_1313,JO_01313,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,37.0,780.0,41.0,739.0,583.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,1.0,Chip_752795,Pass,Pass,Pass,UMTS,Key_7430,Serial_2654,ICCID_845754,Operator_131,Pass,Pass,Pass,Log_11433,PO-0025,2022,1,1,1.0,1,1.0,3.0
Batch_1314,JO_01314,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,29.0,780.0,39.0,741.0,545.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type1,4.0,Chip_658946,Pass,Pass,Pass,GSM,Key_5372,Serial_7706,ICCID_235252,Operator_114,Pass,Pass,Pass,Log_58731,PO-0026,2022,1,1,1.0,1,1.0,3.0
Batch_1315,JO_01315,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,20.0,780.0,35.0,745.0,732.0,268.0,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type2,0.0,Chip_831642,Pass,Pass,Pass,GSM,Key_8165,Serial_1935,ICCID_778264,Operator_103,Pass,Pass,Pass,Log_70126,PO-0027,2022,1,1,1.0,1,1.0,3.0
Batch_1316,JO_01316,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,19.0,780.0,45.0,735.0,501.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,2.0,Chip_452108,Pass,Pass,Pass,UMTS,Key_5530,Serial_9244,ICCID_186604,Operator_116,Pass,Pass,Pass,Log_16878,PO-0028,2022,1,1,1.0,1,1.0,3.0
Batch_1317,JO_01317,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,32.0,780.0,43.0,737.0,491.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,2.0,Chip_175661,Pass,Pass,Pass,UMTS,Key_1407,Serial_4271,ICCID_483576,Operator_114,Pass,Pass,Pass,Log_12927,PO-0029,2022,1,1,1.0,1,1.0,3.0
Batch_1318,JO_01318,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,46.0,780.0,18.0,762.0,491.0,268.0,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,1.0,Chip_956752,Pass,Pass,Pass,UMTS,Key_3276,Serial_7113,ICCID_131265,Operator_103,Pass,Pass,Pass,Log_76534,PO-0030,2022,1,1,1.0,1,1.0,3.0
Batch_1319,JO_01319,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,28.0,780.0,21.0,759.0,597.0,268.0,Match_Fair,Pass,Pass,Pass,Fail,2022-01-02 11:41:00,Operator_83,Type3,3.0,Chip_474529,Pass,Pass,Pass,GPRS,Key_8400,Serial_4821,ICCID_109001,Operator_106,Pass,Pass,Pass,Log_76004,PO-0031,2022,1,1,1.0,1,1.0,3.0
Batch_1320,JO_01320,2022-01-01 11:41:00,Operator_43,Metallic Ink,PET,27.0,780.0,11.0,769.0,605.0,268.0,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 11:41:00,Operator_83,Type3,4.0,Chip_280728,Pass,Pass,Pass,UMTS,Key_7753,Serial_3911,ICCID_511455,Operator_109,Pass,Pass,Pass,Log_84136,PO-0032,2022,1,1,1.0,1,1.0,3.0
